epoch,val_grid_accuracy,val_cell_accuracy,val_copy_rate,val_change_recall,val_transformation_f1,run,variant,val_total_grids,val_total_cells
21,0.0,0.73176606,0.3123645,0.54809402,0.1675707,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
22,0.0,0.72621375,0.3121121,0.54543252,0.16430112,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
23,0.0,0.7288841,0.31177726,0.54775333,0.16597652,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
24,0.0,0.71453475,0.30862815,0.55604614,0.15945675,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
25,0.0,0.71699349,0.30647141,0.54651909,0.16014921,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
26,0.0,0.72683851,0.29728412,0.57594242,0.17503294,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
27,0.0,0.72628429,0.29968672,0.57069814,0.17283346,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
28,0.0,0.72946855,0.30658442,0.55974893,0.16949247,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
29,0.0,0.73038554,0.30539094,0.56162802,0.17008785,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
30,0.0,0.71143111,0.30344405,0.55854235,0.16190626,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
31,0.0,0.72518592,0.29591506,0.57881805,0.17457917,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
32,0.0,0.72979101,0.29834981,0.58601385,0.17755912,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
33,0.0,0.72413793,0.30187771,0.56788975,0.17108808,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
34,0.0,0.72847095,0.30140041,0.56715053,0.17388959,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
35,0.0,0.7290151,0.3022446,0.56764429,0.17293142,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
36,0.0,0.72495415,0.30867083,0.55470151,0.16674151,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
37,0.0,0.72378524,0.30355708,0.56305418,0.16877884,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
38,0.0,0.7318769,0.3076795,0.56560741,0.17250045,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
39,0.0,0.72653621,0.30661396,0.56513177,0.16987219,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
40,0.0,0.72672766,0.30669467,0.56581143,0.16968559,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
41,0.0,0.72637498,0.30711602,0.56399217,0.16968332,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
42,0.0,0.72468208,0.30203964,0.5807713,0.16995282,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
43,0.0,0.7211149,0.30316803,0.56575191,0.16305916,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
44,0.0,0.72011729,0.30454711,0.56480208,0.16560016,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
45,0.0,0.72571999,0.30781984,0.56301426,0.16666534,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
46,0.0,0.73255205,0.30682309,0.56620161,0.17131341,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
47,0.0,0.72899494,0.30343964,0.56378775,0.16988111,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
48,0.0,0.73006308,0.30016964,0.58067392,0.17530968,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
49,0.0,0.72609283,0.30398581,0.56591999,0.17005741,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
50,0.0,0.7243697,0.29486042,0.57577697,0.17390417,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
51,0.0,0.72460146,0.30335058,0.55944368,0.16721364,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
52,0.0,0.72468208,0.30444543,0.56080661,0.16808369,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
53,0.0,0.72638505,0.30566569,0.56260174,0.16803339,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
54,0.0,0.70941575,0.29923813,0.55912081,0.16129127,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
55,0.0,0.72255588,0.30084008,0.56698009,0.16726628,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
56,0.0,0.73134283,0.30823403,0.55333221,0.1675366,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
57,0.0,0.72498438,0.30935873,0.55552677,0.16496936,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
58,0.0,0.72646567,0.31012925,0.55781821,0.16495664,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
59,0.0,0.72512546,0.31025661,0.55707712,0.16373008,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
60,0.0,0.71628812,0.30637804,0.56195432,0.16269698,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
61,0.0,0.72190088,0.30875008,0.55586175,0.16169713,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
62,0.0,0.72878333,0.30286598,0.56844227,0.17035874,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
63,0.0,0.7317056,0.30850152,0.55988766,0.16705767,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
64,0.0,0.72784619,0.30855397,0.56090839,0.16685623,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
65,0.0,0.72789657,0.30672788,0.56112609,0.16745372,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
66,0.0,0.72825934,0.31040976,0.55200477,0.16562294,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
67,0.0,0.72468208,0.30606248,0.55925207,0.16612921,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
68,0.0,0.72614321,0.30574325,0.57059858,0.16742683,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
69,0.0,0.72405732,0.30867761,0.55591481,0.16518664,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
70,0.0,0.72313025,0.3061216,0.560239,0.16472339,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
71,0.0,0.72345271,0.3053806,0.56267727,0.1653504,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
72,0.0,0.7170338,0.30059672,0.56683738,0.16785422,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
73,0.0,0.72768496,0.30729853,0.56766106,0.16814933,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
74,0.0,0.72361394,0.30197555,0.57545803,0.16823837,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
75,0.0,0.7283198,0.29963655,0.5719916,0.17184736,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
76,0.0,0.72176989,0.30344155,0.56931525,0.16770821,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
77,0.0,0.72413793,0.30384866,0.56850393,0.16869284,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
78,0.0,0.71074588,0.30716955,0.55552892,0.15852011,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
79,0.0,0.72056067,0.30277591,0.57175384,0.16534476,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
80,0.0,0.71836393,0.30248856,0.56971407,0.16301167,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
81,0.0,0.72559906,0.30899939,0.55992004,0.16486589,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
82,0.0,0.72274733,0.30795507,0.55919567,0.16422616,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
83,0.0,0.72160866,0.30742928,0.56273675,0.16392496,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
84,0.0,0.71748725,0.30896285,0.56547904,0.16241208,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
85,0.0,0.72596183,0.30821571,0.57003145,0.16736176,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
86,0.0,0.72172958,0.30735783,0.56296736,0.16465669,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
87,0.0,0.72108467,0.30774663,0.56455444,0.1655769,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
88,0.0,0.71907938,0.30446799,0.56786922,0.16559487,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
89,0.0,0.71809186,0.30529096,0.56688685,0.16460927,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
90,0.0,0.71528044,0.30273139,0.57410035,0.16603305,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
91,0.0,0.71718495,0.29848367,0.5827278,0.16487337,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
92,0.0,0.71974445,0.30694277,0.56445578,0.16176087,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
93,0.0,0.7215885,0.30553235,0.56529739,0.16383901,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
94,0.0,0.71961345,0.30678809,0.56209703,0.16130687,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
95,0.0,0.71792055,0.30581364,0.56501639,0.1613338,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
96,0.0,0.71899877,0.3036872,0.57536749,0.16450548,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
97,0.0,0.72308995,0.30846496,0.57187422,0.1643951,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
98,0.0,0.71702372,0.30781722,0.56491318,0.15902477,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
99,0.0,0.72117536,0.30331938,0.57429,0.16653655,exp3_champion_arc-agi-2_s311_csv,exp3_champion_arc-agi-2_s311_csv,358,99238
0,0.0,0.12561314,0.04551586,0.89644567,0.04232732,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,64,14067
0,0.0,0.12561314,0.04551586,0.89644567,0.04232732,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
0,0.0,0.69134807,0.28019851,0.58634057,0.15968389,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,64,14067
0,0.0,0.69134807,0.28019851,0.58634057,0.15968389,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
1,0.0,0.71277132,0.28690235,0.58483326,0.16921986,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
2,0.0,0.71509905,0.28252021,0.58324087,0.17346898,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
3,0.0,0.72291864,0.28423283,0.59867366,0.1793262,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
4,0.0,0.72437977,0.28041506,0.60617133,0.18407012,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
5,0.0,0.7276245,0.28482367,0.5982689,0.18261882,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
6,0.0,0.72090328,0.27050237,0.64637669,0.19049746,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
7,0.0,0.71956307,0.27800864,0.61827737,0.18021614,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
8,0.0,0.72464177,0.27524241,0.625813,0.18801612,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
9,0.0,0.72489369,0.27599789,0.626501,0.18580235,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
10,0.0,0.72744312,0.27587195,0.62474727,0.18812696,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
11,0.0,0.7266269,0.27952048,0.61745479,0.1850313,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
12,0.0,0.72248534,0.27284138,0.62608415,0.18837314,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
13,0.0,0.72705012,0.28254102,0.61087458,0.18376044,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
14,0.0,0.72469215,0.28247268,0.60664443,0.18371262,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
15,0.0,0.73019408,0.28323603,0.60993525,0.18567528,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
16,0.0,0.72430924,0.28007168,0.59985829,0.18124656,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
17,0.0,0.730184,0.28029629,0.61028819,0.18653206,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
18,0.0,0.71967392,0.27493099,0.61887221,0.18207053,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
19,0.0,0.72688889,0.27604543,0.62548183,0.18880451,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
20,0.0,0.71297285,0.27920778,0.59575997,0.17503949,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
21,0.0,0.72375501,0.28272412,0.59197917,0.17911989,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
22,0.0,0.72581068,0.2832133,0.5978212,0.18010835,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
23,0.0,0.7255386,0.2834147,0.59847737,0.18080572,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
24,0.0,0.71892823,0.27641002,0.59778064,0.18171045,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
25,0.0,0.72379532,0.28216185,0.5888595,0.18060071,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
26,0.0,0.72083275,0.28105796,0.60540992,0.18104705,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
27,0.0,0.72428908,0.28232603,0.59822315,0.1805271,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
28,0.0,0.72406739,0.28377325,0.5929122,0.17946211,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
29,0.0,0.72528668,0.28391865,0.59301326,0.18011172,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
30,0.0,0.69899635,0.27676145,0.60117382,0.17460592,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
31,0.0,0.71463552,0.28600051,0.58851525,0.17176725,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
32,0.0,0.72152804,0.28302006,0.59320583,0.17801776,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
33,0.0,0.72247526,0.28117985,0.58987856,0.18148961,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
34,0.0,0.71978476,0.28489541,0.58717388,0.17699999,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
35,0.0,0.72139705,0.28529219,0.58517557,0.17802052,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
36,0.0,0.72152804,0.27595481,0.61139023,0.18418236,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
37,0.0,0.72407747,0.28305778,0.59543461,0.1799126,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
38,0.0,0.71916,0.28100939,0.59587003,0.1769793,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
39,0.0,0.72340233,0.28229873,0.60261236,0.17957901,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
40,0.0,0.71695318,0.28496387,0.58420814,0.17384627,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
41,0.0,0.72160866,0.28490948,0.58944487,0.17655592,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
42,0.0,0.71693303,0.28378016,0.59353496,0.17744378,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
43,0.0,0.70396421,0.28334653,0.59966337,0.16951007,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
44,0.0,0.72660674,0.28258748,0.60425119,0.18359065,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
45,0.0,0.71955299,0.28231519,0.60276088,0.17708781,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
46,0.0,0.72419839,0.28150048,0.60128782,0.1816949,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
47,0.0,0.72176989,0.2820771,0.59809636,0.17830699,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
48,0.0,0.71439368,0.28121615,0.60480219,0.17463217,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
49,0.0,0.71841432,0.27984247,0.5991883,0.18219717,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
50,0.0,0.72243495,0.28415063,0.59151148,0.17683438,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
51,0.0,0.71956307,0.27978554,0.60558023,0.18112029,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
52,0.0,0.72270703,0.28329574,0.59752822,0.17889396,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
53,0.0,0.72227373,0.28328697,0.59775699,0.17810075,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
54,0.0,0.72105443,0.28378317,0.59769351,0.17730192,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
55,0.0,0.72057075,0.28364281,0.60619781,0.17876583,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
56,0.0,0.71673149,0.2819106,0.60081274,0.17833595,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
57,0.0,0.71466575,0.28833806,0.58655426,0.17223514,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
58,0.0,0.71439368,0.28768062,0.59232847,0.17461534,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
59,0.0,0.71521998,0.28794584,0.59063538,0.17366254,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
60,0.0,0.72077228,0.28302429,0.60151601,0.17983141,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
61,0.0,0.71193494,0.28544704,0.59688761,0.17160279,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
62,0.0,0.71518975,0.28435455,0.5987231,0.17472667,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
63,0.0,0.7198553,0.28150593,0.6037385,0.17998303,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
64,0.0,0.71373869,0.28283233,0.60105351,0.17475713,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
65,0.0,0.71750741,0.28529331,0.59780088,0.17624077,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
66,0.0,0.70903283,0.28264358,0.60512038,0.17235564,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
67,0.0,0.70964751,0.28312168,0.6042643,0.17109885,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
68,0.0,0.71982507,0.28543832,0.59484394,0.17826701,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
69,0.0,0.719291,0.28773308,0.59864134,0.1754764,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
70,0.0,0.71604627,0.28601517,0.59784723,0.17559579,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
71,0.0,0.71717487,0.28391157,0.6031448,0.17693507,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
72,0.0,0.71239848,0.28505753,0.6030507,0.17280953,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
73,0.0,0.71443399,0.28198241,0.60066251,0.17496194,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
74,0.0,0.71924061,0.28205662,0.6022608,0.17717173,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
75,0.0,0.71865616,0.28139388,0.60394765,0.17704019,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
76,0.0,0.71678188,0.28201345,0.60444526,0.17676911,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
77,0.0,0.71809186,0.28178345,0.60787351,0.17707546,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
78,0.0,0.70789415,0.28426591,0.59747521,0.17198029,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
79,0.0,0.72110482,0.28744186,0.59878459,0.17478476,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
80,0.0,0.71163264,0.2821591,0.60086253,0.17480294,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
81,0.0,0.71791048,0.28858253,0.59760686,0.17252805,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
82,0.0,0.7170338,0.28543504,0.59888822,0.1735518,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
83,0.0,0.7146456,0.28530197,0.59977623,0.17275746,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
84,0.0,0.71775933,0.28539016,0.59804816,0.17645057,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
85,0.0,0.70838792,0.28305407,0.60516848,0.17235517,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
86,0.0,0.71821278,0.28773989,0.60042004,0.17454385,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
87,0.0,0.71779963,0.28535852,0.60350969,0.17420206,exp3b_merged_lora_arc-agi-2_s307_csv,exp3b_merged_lora_arc-agi-2_s307_csv,358,99238
